firm_id,num_dir,num_dir_gov,profit,employee,age,industry,gov_rate
2214,6,6,9.48,272,52,Tech,1.0
2215,6,5,6.99,465,53,Retail,0.8333333333333334
2216,10,5,0.52,183,10,Health,0.5
2217,5,5,7.44,273,34,Tech,1.0
2218,10,8,0.0,386,94,Retail,0.8
2219,9,6,12.24,212,71,Tech,0.6666666666666666
2220,5,5,0.0,251,42,Finance,1.0
2221,7,5,6.33,242,93,Retail,0.7142857142857143
2222,9,5,4.96,236,29,Tech,0.5555555555555556
2223,11,7,0.0,107,94,Manufacturing,0.6363636363636364
2224,8,8,0.0,147,98,Retail,1.0
2225,9,8,0.0,215,32,Retail,0.8888888888888888
2226,7,5,2.01,306,9,Tech,0.7142857142857143
2227,5,5,0.0,495,68,Finance,1.0
2228,7,5,6.64,451,28,Manufacturing,0.7142857142857143
2229,10,6,0.0,85,12,Finance,0.6
2230,8,7,0.0,430,77,Retail,0.875
2231,7,5,7.93,271,35,Tech,0.7142857142857143
2232,8,8,0.0,460,47,Retail,1.0
2233,7,7,8.05,163,7,Retail,1.0
2234,7,5,10.69,69,74,Finance,0.7142857142857143
2235,8,5,6.92,419,82,Retail,0.625
2236,7,5,5.91,492,23,Health,0.7142857142857143
2237,6,6,8.87,262,10,Manufacturing,1.0
2238,10,6,0.0,306,83,Manufacturing,0.6
2239,11,7,0.0,139,32,Tech,0.6363636363636364
2240,6,5,0.0,417,11,Health,0.8333333333333334
2241,9,7,7.5,306,16,Health,0.7777777777777778
2242,11,8,0.0,137,97,Health,0.7272727272727273
2243,5,5,2.2,65,28,Tech,1.0
2244,11,5,13.19,206,87,Tech,0.45454545454545453
2245,7,7,7.11,449,17,Retail,1.0
2246,6,6,0.59,198,30,Finance,1.0
2247,5,5,0.0,171,79,Finance,1.0
2248,9,6,11.25,219,92,Retail,0.6666666666666666
2249,7,7,2.4,366,34,Health,1.0
2250,6,6,0.0,452,28,Retail,1.0
2251,5,5,0.0,126,21,Tech,1.0
2252,8,7,10.38,164,75,Manufacturing,0.875
2253,5,5,5.02,482,44,Finance,1.0
2254,11,6,12.44,305,54,Health,0.5454545454545454
2255,10,8,8.49,206,58,Finance,0.8
2256,9,8,2.29,383,20,Health,0.8888888888888888
2257,10,7,3.0,313,96,Health,0.7
2258,7,5,1.95,364,76,Retail,0.7142857142857143
2259,5,5,0.0,89,61,Tech,1.0
2260,6,5,0.0,264,31,Manufacturing,0.8333333333333334
2261,9,5,9.99,154,4,Tech,0.5555555555555556
2262,10,5,5.02,310,15,Finance,0.5
2263,10,6,13.29,477,85,Retail,0.6
2264,11,5,3.81,305,78,Health,0.45454545454545453
2265,6,5,3.86,407,86,Tech,0.8333333333333334
2266,10,8,4.32,347,12,Finance,0.8
2267,7,7,2.98,107,15,Finance,1.0
2268,11,8,3.94,285,54,Manufacturing,0.7272727272727273
2269,5,5,0.0,166,7,Health,1.0
2270,9,7,2.36,366,33,Finance,0.7777777777777778
2271,9,6,0.0,296,79,Finance,0.6666666666666666
2272,5,5,0.0,385,14,Health,1.0
2273,11,6,3.41,75,100,Health,0.5454545454545454
2274,9,8,4.93,448,6,Manufacturing,0.8888888888888888
2275,9,6,12.7,173,60,Tech,0.6666666666666666
2276,10,7,6.27,455,80,Manufacturing,0.7
2277,8,6,6.7,103,11,Finance,0.75
2278,7,7,0.0,88,65,Finance,1.0
2279,6,5,5.44,336,20,Manufacturing,0.8333333333333334
2280,5,5,0.0,130,35,Health,1.0
2281,8,7,0.0,314,58,Retail,0.875
2282,9,5,1.14,157,30,Retail,0.5555555555555556
2283,11,5,5.29,104,83,Retail,0.45454545454545453
2284,5,5,0.0,326,94,Retail,1.0
2285,5,5,0.0,257,1,Finance,1.0
2286,11,5,0.0,233,84,Finance,0.45454545454545453
2287,7,6,11.38,86,16,Health,0.8571428571428571
2288,9,8,0.0,124,18,Health,0.8888888888888888
2289,8,7,0.0,241,42,Finance,0.875
2290,11,7,0.0,207,18,Manufacturing,0.6363636363636364
2291,11,6,7.58,136,7,Retail,0.5454545454545454
2292,9,7,0.0,217,74,Retail,0.7777777777777778
2293,7,7,0.0,84,86,Health,1.0
2294,7,5,4.58,331,52,Retail,0.7142857142857143
2295,7,5,0.0,195,73,Finance,0.7142857142857143
2296,11,5,0.0,313,42,Health,0.45454545454545453
2297,6,6,0.0,142,13,Health,1.0
2298,10,8,0.0,372,59,Retail,0.8
2299,5,5,0.0,237,30,Retail,1.0
2300,8,6,0.0,72,89,Finance,0.75
2301,6,6,5.8,416,59,Finance,1.0
2302,5,5,2.07,394,37,Manufacturing,1.0
2303,6,5,1.97,438,26,Health,0.8333333333333334
2304,5,5,0.0,129,95,Manufacturing,1.0
2305,8,5,13.09,227,16,Finance,0.625
2306,9,5,4.54,239,12,Health,0.5555555555555556
2307,5,5,0.0,154,87,Health,1.0
2308,5,5,1.4,112,23,Health,1.0
2309,7,5,0.0,452,8,Manufacturing,0.7142857142857143
2310,8,8,0.0,339,83,Health,1.0
2311,9,5,6.07,493,67,Manufacturing,0.5555555555555556
2312,11,6,11.75,199,10,Tech,0.5454545454545454
2313,7,5,2.16,240,77,Finance,0.7142857142857143
2314,9,7,5.8,307,31,Retail,0.7777777777777778
2315,11,8,13.3,158,72,Health,0.7272727272727273
2316,5,5,0.0,417,76,Manufacturing,1.0
2317,6,5,0.0,311,78,Manufacturing,0.8333333333333334
2318,7,6,0.99,124,15,Manufacturing,0.8571428571428571
2319,8,6,0.08,290,100,Health,0.75
2320,6,6,0.0,279,51,Manufacturing,1.0
2321,6,5,10.47,399,34,Tech,0.8333333333333334
2322,11,5,8.1,116,32,Health,0.45454545454545453
2323,8,6,5.14,380,25,Health,0.75
2324,11,8,0.0,229,87,Retail,0.7272727272727273
2325,9,7,9.52,314,19,Manufacturing,0.7777777777777778
2326,5,5,8.14,330,72,Manufacturing,1.0
2327,7,5,9.97,241,66,Tech,0.7142857142857143
2328,9,6,0.0,62,20,Health,0.6666666666666666
2329,9,5,8.03,401,64,Retail,0.5555555555555556
2330,6,6,0.0,393,14,Finance,1.0
2331,7,6,0.0,496,16,Finance,0.8571428571428571
2332,11,6,0.0,449,10,Manufacturing,0.5454545454545454
2333,9,5,7.99,491,79,Manufacturing,0.5555555555555556
2334,7,7,3.03,383,90,Retail,1.0
2335,7,6,0.0,124,1,Retail,0.8571428571428571
2336,9,8,0.0,371,40,Tech,0.8888888888888888
2337,6,5,-0.0,433,46,Manufacturing,0.8333333333333334
2338,5,5,0.0,185,45,Health,1.0
2339,5,5,0.0,187,3,Retail,1.0
2340,9,7,0.12,331,38,Health,0.7777777777777778
2341,5,5,4.94,355,89,Manufacturing,1.0
2342,11,8,0.0,76,82,Health,0.7272727272727273
2343,6,5,0.0,469,83,Tech,0.8333333333333334
2344,8,8,0.0,210,50,Retail,1.0
2345,8,5,12.39,262,39,Manufacturing,0.625
2346,10,5,8.17,265,72,Manufacturing,0.5
2347,7,7,4.08,211,29,Health,1.0
2348,9,5,2.96,481,40,Retail,0.5555555555555556
2349,6,5,3.67,244,25,Tech,0.8333333333333334
2350,7,5,0.0,95,41,Retail,0.7142857142857143
2351,11,8,4.46,398,94,Tech,0.7272727272727273
2352,7,7,6.82,455,59,Tech,1.0
2353,7,6,4.35,63,43,Finance,0.8571428571428571
2354,11,8,10.78,190,28,Manufacturing,0.7272727272727273
2355,7,5,7.91,105,38,Manufacturing,0.7142857142857143
2356,8,7,0.0,424,33,Manufacturing,0.875
2357,7,5,12.31,360,54,Manufacturing,0.7142857142857143
2358,10,5,0.0,182,41,Tech,0.5
2359,10,6,5.63,497,72,Finance,0.6
2360,9,8,0.0,362,90,Manufacturing,0.8888888888888888
2361,11,8,0.0,380,54,Tech,0.7272727272727273
2362,5,5,0.0,347,60,Health,1.0
2363,8,6,0.0,359,88,Finance,0.75
2364,7,5,2.93,415,85,Finance,0.7142857142857143
2365,8,8,1.63,471,84,Health,1.0
2366,5,5,0.0,52,35,Retail,1.0
2367,9,5,0.0,454,47,Tech,0.5555555555555556
2368,6,5,4.02,81,5,Health,0.8333333333333334
2369,9,8,0.0,341,40,Health,0.8888888888888888
2370,7,7,4.7,350,77,Retail,1.0
2371,11,5,9.51,160,91,Tech,0.45454545454545453
2372,10,6,11.43,213,79,Tech,0.6
2373,9,7,6.1,289,5,Tech,0.7777777777777778
2374,9,8,0.0,123,1,Retail,0.8888888888888888
2375,9,7,5.6,500,60,Tech,0.7777777777777778
2376,5,5,0.0,107,29,Manufacturing,1.0
2377,8,7,0.0,134,86,Retail,0.875
2378,11,8,8.02,374,35,Manufacturing,0.7272727272727273
2379,10,6,4.52,348,61,Retail,0.6
2380,5,5,5.99,373,19,Health,1.0
2381,9,6,8.59,75,9,Retail,0.6666666666666666
2382,6,6,7.1,303,100,Finance,1.0
2383,9,6,10.62,228,85,Retail,0.6666666666666666
2384,9,5,3.54,116,33,Manufacturing,0.5555555555555556
2385,10,8,0.0,262,39,Health,0.8
2386,7,6,4.03,368,33,Health,0.8571428571428571
2387,6,6,0.0,285,16,Manufacturing,1.0
2388,7,7,2.06,488,75,Tech,1.0
2389,9,5,7.19,155,21,Tech,0.5555555555555556
2390,10,6,8.47,174,63,Finance,0.6
2391,7,7,0.0,475,38,Tech,1.0
2392,5,5,0.0,454,85,Finance,1.0
2393,7,7,0.0,493,86,Tech,1.0
2394,5,5,0.0,225,90,Health,1.0
2395,11,7,13.04,390,81,Finance,0.6363636363636364
2396,5,5,0.0,466,93,Tech,1.0
2397,10,6,0.0,108,31,Retail,0.6
2398,8,5,0.0,272,79,Retail,0.625
2399,7,7,2.05,59,67,Health,1.0
2400,9,6,6.17,156,42,Tech,0.6666666666666666
2401,11,8,0.64,248,21,Finance,0.7272727272727273
2402,8,6,0.0,386,68,Tech,0.75
2403,11,8,0.68,329,87,Retail,0.7272727272727273
2404,10,5,0.82,343,32,Finance,0.5
2405,7,7,3.01,493,41,Retail,1.0
2406,7,7,2.41,176,37,Finance,1.0
2407,10,5,0.79,388,83,Finance,0.5
2408,10,6,0.0,238,23,Tech,0.6
2409,11,8,11.82,335,45,Manufacturing,0.7272727272727273
2410,11,8,2.53,353,56,Finance,0.7272727272727273
2411,6,5,4.16,483,79,Tech,0.8333333333333334
2412,10,6,0.0,63,64,Health,0.6
2413,9,5,4.83,359,65,Manufacturing,0.5555555555555556
2414,10,7,0.0,464,29,Finance,0.7
2415,6,6,0.0,209,98,Finance,1.0
2416,10,6,13.53,361,15,Finance,0.6
2417,10,8,0.0,307,57,Manufacturing,0.8
2418,7,6,0.0,493,88,Retail,0.8571428571428571
2419,11,7,0.0,284,71,Tech,0.6363636363636364
2420,7,6,0.0,189,22,Tech,0.8571428571428571
2421,8,6,0.0,135,42,Manufacturing,0.75
2422,10,5,0.0,355,71,Tech,0.5
2423,7,7,5.77,354,23,Finance,1.0
2424,6,6,0.0,63,65,Health,1.0
2425,7,5,0.0,201,34,Manufacturing,0.7142857142857143
2426,10,5,13.78,318,73,Finance,0.5
2427,6,6,0.0,333,29,Finance,1.0
2428,6,5,11.99,139,1,Health,0.8333333333333334
2429,6,5,0.0,484,11,Tech,0.8333333333333334
2430,9,8,5.7,124,71,Health,0.8888888888888888
2431,11,5,7.79,445,36,Tech,0.45454545454545453
2432,10,5,11.83,292,77,Manufacturing,0.5
2433,7,7,7.99,113,87,Retail,1.0
2434,9,5,0.0,381,45,Health,0.5555555555555556
2435,10,7,14.98,122,86,Finance,0.7
2436,8,8,0.0,244,75,Finance,1.0
2437,10,8,0.44,461,86,Retail,0.8
2438,11,7,0.0,320,11,Retail,0.6363636363636364
2439,6,5,0.4,468,18,Finance,0.8333333333333334
2440,5,5,0.0,430,16,Finance,1.0
2441,8,8,0.81,161,76,Retail,1.0
2442,9,5,4.88,284,76,Retail,0.5555555555555556
2443,9,7,7.35,297,18,Health,0.7777777777777778
2444,7,6,8.37,111,92,Health,0.8571428571428571
2445,10,7,1.66,301,66,Retail,0.7
2446,5,5,0.0,305,38,Manufacturing,1.0
2447,9,6,0.0,407,30,Manufacturing,0.6666666666666666
2448,11,7,0.0,326,18,Health,0.6363636363636364
2449,6,6,0.0,392,67,Health,1.0
2450,6,5,0.0,484,51,Retail,0.8333333333333334
2451,10,6,0.0,263,14,Finance,0.6
2452,5,5,9.27,430,30,Health,1.0
2453,10,6,3.76,497,54,Tech,0.6
2454,11,5,1.69,479,16,Manufacturing,0.45454545454545453
2455,7,5,4.2,298,69,Manufacturing,0.7142857142857143
2456,11,5,0.0,480,60,Finance,0.45454545454545453
2457,11,6,2.69,380,6,Health,0.5454545454545454
2458,8,7,4.43,420,33,Finance,0.875
2459,9,5,5.65,490,94,Retail,0.5555555555555556
2460,7,5,0.47,256,52,Health,0.7142857142857143
2461,6,6,10.63,295,91,Retail,1.0
2462,10,8,7.69,306,73,Manufacturing,0.8
2463,8,6,5.63,83,45,Tech,0.75
2464,9,7,2.81,456,92,Tech,0.7777777777777778
2465,10,7,5.72,116,11,Manufacturing,0.7
2466,11,5,0.0,62,88,Finance,0.45454545454545453
2467,7,6,0.65,74,9,Health,0.8571428571428571
2468,9,7,0.0,64,1,Retail,0.7777777777777778
2469,7,5,3.0,77,67,Health,0.7142857142857143
2470,6,6,0.58,75,79,Finance,1.0
2471,10,5,0.0,456,24,Tech,0.5
2472,5,5,9.1,218,25,Finance,1.0
2473,10,7,10.34,137,49,Retail,0.7
2474,8,5,8.18,206,99,Retail,0.625
2475,9,7,2.83,346,47,Retail,0.7777777777777778
2476,7,6,9.07,50,42,Retail,0.8571428571428571
2477,9,5,0.0,358,85,Finance,0.5555555555555556
2478,8,7,7.86,82,56,Retail,0.875
2479,5,5,0.0,90,42,Tech,1.0
2480,10,6,8.83,68,6,Retail,0.6
2481,9,6,0.0,144,20,Manufacturing,0.6666666666666666
2482,7,5,9.21,383,45,Retail,0.7142857142857143
2483,7,6,10.9,112,92,Finance,0.8571428571428571
2484,7,6,0.0,311,57,Retail,0.8571428571428571
2485,6,5,0.0,70,93,Retail,0.8333333333333334
2486,7,5,12.57,391,7,Manufacturing,0.7142857142857143
2487,8,8,0.0,229,92,Retail,1.0
2488,10,7,9.51,447,14,Manufacturing,0.7
2489,7,6,4.55,153,65,Manufacturing,0.8571428571428571
2490,11,7,0.49,69,47,Finance,0.6363636363636364
2491,10,8,0.0,254,42,Tech,0.8
2492,9,8,0.0,172,69,Finance,0.8888888888888888
2493,8,5,9.67,196,16,Retail,0.625
2494,11,7,1.23,102,60,Health,0.6363636363636364
2495,8,7,2.64,329,45,Finance,0.875
2496,8,5,4.13,294,62,Retail,0.625
2497,5,5,0.0,378,77,Tech,1.0
2498,5,5,6.78,125,5,Health,1.0
2499,6,6,9.05,472,26,Finance,1.0
2500,9,8,0.0,243,15,Health,0.8888888888888888
2501,5,5,3.93,457,23,Tech,1.0
2502,5,5,7.84,182,4,Finance,1.0
2503,5,5,2.0,142,90,Retail,1.0
2504,5,5,9.27,487,55,Tech,1.0
2505,8,5,0.0,260,84,Retail,0.625
2506,9,6,0.0,160,73,Manufacturing,0.6666666666666666
2507,10,8,9.95,175,55,Tech,0.8
2508,7,6,1.16,491,6,Manufacturing,0.8571428571428571
2509,10,6,11.07,280,49,Finance,0.6
2510,5,5,7.72,365,39,Health,1.0
2511,7,7,0.0,277,96,Health,1.0
2512,5,5,6.84,316,52,Tech,1.0
2513,11,7,1.92,385,44,Manufacturing,0.6363636363636364
2514,9,5,3.3,439,43,Finance,0.5555555555555556
2515,5,5,2.46,132,89,Manufacturing,1.0
2516,7,7,6.84,57,2,Finance,1.0
2517,5,5,0.0,497,42,Finance,1.0
2518,9,6,2.83,261,78,Tech,0.6666666666666666
2519,7,7,3.9,60,90,Health,1.0
2520,7,6,5.36,348,37,Manufacturing,0.8571428571428571
2521,9,6,10.26,56,33,Finance,0.6666666666666666
2522,7,7,0.0,310,54,Health,1.0
2523,7,5,0.0,294,33,Manufacturing,0.7142857142857143
2524,7,5,0.26,56,90,Manufacturing,0.7142857142857143
2525,6,5,7.15,427,21,Manufacturing,0.8333333333333334
2526,6,5,0.0,205,4,Retail,0.8333333333333334
2527,9,8,0.0,166,81,Retail,0.8888888888888888
2528,7,7,9.58,73,86,Health,1.0
2529,9,7,0.0,321,13,Finance,0.7777777777777778
2530,11,5,16.38,242,11,Manufacturing,0.45454545454545453
2531,10,8,6.53,433,47,Retail,0.8
2532,10,5,12.94,494,2,Manufacturing,0.5
2533,9,8,0.0,255,67,Health,0.8888888888888888
2534,8,5,0.0,236,39,Health,0.625
2535,9,8,6.5,456,59,Manufacturing,0.8888888888888888
2536,5,5,6.21,490,80,Retail,1.0
2537,10,5,9.04,251,15,Manufacturing,0.5
2538,5,5,0.0,197,36,Finance,1.0
2539,6,6,5.3,63,61,Retail,1.0
2540,8,5,9.76,96,48,Retail,0.625
2541,6,5,4.02,413,47,Tech,0.8333333333333334
2542,11,5,9.56,172,85,Manufacturing,0.45454545454545453
2543,5,5,6.35,187,46,Retail,1.0
2544,6,6,2.15,172,73,Retail,1.0
2545,9,7,0.0,387,37,Tech,0.7777777777777778
2546,5,5,0.0,268,48,Retail,1.0
2547,9,7,0.0,361,15,Finance,0.7777777777777778
2548,10,7,0.03,366,28,Health,0.7
2549,8,6,1.31,453,5,Health,0.75
2550,5,5,0.0,500,66,Health,1.0
2551,7,6,0.0,146,42,Health,0.8571428571428571
2552,5,5,0.0,473,50,Finance,1.0
2553,8,8,5.14,420,50,Tech,1.0
2554,8,5,12.33,112,15,Health,0.625
2555,10,6,0.0,285,9,Finance,0.6
2556,9,8,11.14,262,69,Manufacturing,0.8888888888888888
2557,7,6,1.38,63,56,Manufacturing,0.8571428571428571
2558,11,6,0.0,359,35,Finance,0.5454545454545454
2559,5,5,0.0,204,23,Finance,1.0
2560,10,7,2.19,218,14,Retail,0.7
2561,11,7,9.01,474,77,Health,0.6363636363636364
2562,11,8,8.19,254,30,Health,0.7272727272727273
2563,9,8,0.0,215,20,Health,0.8888888888888888
2564,6,6,0.0,425,86,Retail,1.0
2565,7,7,0.0,118,55,Finance,1.0
2566,11,6,0.66,486,67,Tech,0.5454545454545454
2567,8,8,0.0,175,74,Manufacturing,1.0
2568,7,6,0.0,397,64,Tech,0.8571428571428571
2569,8,6,9.92,221,25,Tech,0.75
2570,6,5,11.54,122,32,Health,0.8333333333333334
2571,8,6,2.27,106,57,Finance,0.75
2572,5,5,8.43,156,11,Health,1.0
2573,6,5,0.0,120,14,Health,0.8333333333333334
2574,10,6,4.94,323,87,Manufacturing,0.6
2575,9,5,0.0,73,59,Retail,0.5555555555555556
2576,9,7,4.53,451,4,Health,0.7777777777777778
2577,7,6,10.56,224,73,Health,0.8571428571428571
2578,10,7,5.31,314,97,Manufacturing,0.7
2579,7,5,0.0,445,39,Retail,0.7142857142857143
2580,7,6,4.24,445,49,Tech,0.8571428571428571
2581,9,7,0.0,140,82,Retail,0.7777777777777778
2582,9,5,10.03,426,33,Manufacturing,0.5555555555555556
2583,6,6,1.6,449,18,Finance,1.0
2584,5,5,0.11,405,50,Manufacturing,1.0
2585,6,6,1.26,141,67,Tech,1.0
2586,11,6,7.58,324,75,Tech,0.5454545454545454
2587,5,5,0.0,202,33,Health,1.0
2588,9,8,5.99,89,91,Tech,0.8888888888888888
2589,7,6,0.0,313,90,Finance,0.8571428571428571
2590,9,7,5.1,483,57,Tech,0.7777777777777778
2591,10,6,11.04,72,69,Manufacturing,0.6
2592,10,8,7.87,137,45,Finance,0.8
2593,11,8,3.86,490,69,Manufacturing,0.7272727272727273
2594,11,6,4.22,137,18,Health,0.5454545454545454
2595,9,8,0.0,274,77,Manufacturing,0.8888888888888888
2596,6,6,6.55,368,15,Tech,1.0
2597,6,6,0.0,302,10,Health,1.0
2598,5,5,0.0,121,1,Health,1.0
2599,11,6,0.0,342,14,Health,0.5454545454545454
2600,8,8,0.0,247,98,Tech,1.0
2601,5,5,2.83,405,83,Retail,1.0
2602,9,7,0.0,311,22,Retail,0.7777777777777778
2603,5,5,5.76,177,17,Health,1.0
2604,8,5,1.07,380,34,Health,0.625
2605,10,8,0.0,473,79,Tech,0.8
2606,11,5,4.29,394,59,Finance,0.45454545454545453
2607,8,8,0.0,294,97,Health,1.0
2608,11,7,0.22,441,18,Health,0.6363636363636364
2609,7,5,6.95,60,34,Health,0.7142857142857143
2610,9,8,0.0,442,87,Retail,0.8888888888888888
2611,6,5,8.13,255,9,Manufacturing,0.8333333333333334
2612,9,6,0.0,493,74,Tech,0.6666666666666666
2613,10,7,0.0,359,83,Manufacturing,0.7
2614,8,7,6.38,56,26,Manufacturing,0.875
2615,8,5,0.0,474,24,Health,0.625
2616,10,8,0.0,343,65,Manufacturing,0.8
2617,6,6,0.0,485,53,Manufacturing,1.0
2618,6,6,0.0,261,67,Retail,1.0
2619,8,5,10.31,457,52,Retail,0.625
2620,9,8,0.0,122,39,Tech,0.8888888888888888
2621,11,6,11.85,456,8,Retail,0.5454545454545454
2622,6,6,7.76,384,68,Manufacturing,1.0
2623,9,7,0.0,471,35,Tech,0.7777777777777778
2624,7,7,6.11,479,79,Health,1.0
2625,6,5,0.0,286,57,Tech,0.8333333333333334
2626,8,6,10.41,107,32,Retail,0.75
2627,8,8,0.0,298,100,Health,1.0
2628,5,5,3.86,473,30,Health,1.0
2629,7,5,3.12,399,86,Finance,0.7142857142857143
2630,7,7,0.0,130,84,Finance,1.0
2631,11,5,6.91,283,94,Health,0.45454545454545453
2632,11,7,8.6,353,40,Retail,0.6363636363636364
2633,7,7,0.0,500,67,Tech,1.0
2634,7,6,0.0,166,52,Tech,0.8571428571428571
2635,9,5,9.27,463,44,Retail,0.5555555555555556
2636,6,6,4.96,118,58,Retail,1.0
2637,9,8,10.21,474,53,Tech,0.8888888888888888
2638,11,8,8.02,435,19,Retail,0.7272727272727273
2639,9,6,12.54,103,55,Manufacturing,0.6666666666666666
2640,7,6,7.87,98,1,Health,0.8571428571428571
2641,7,6,0.0,384,25,Retail,0.8571428571428571
2642,6,5,0.0,426,56,Manufacturing,0.8333333333333334
2643,7,5,8.38,303,95,Tech,0.7142857142857143
2644,9,7,5.67,225,98,Health,0.7777777777777778
2645,5,5,0.0,303,6,Manufacturing,1.0
2646,6,5,0.0,221,51,Tech,0.8333333333333334
2647,8,8,9.85,387,71,Health,1.0
2648,5,5,3.12,344,60,Manufacturing,1.0
2649,5,5,0.0,178,72,Manufacturing,1.0
2650,5,5,0.0,101,26,Health,1.0
2651,9,7,0.0,376,19,Health,0.7777777777777778
2652,9,5,1.37,381,99,Retail,0.5555555555555556
2653,8,7,0.0,274,19,Tech,0.875
2654,5,5,0.0,475,9,Finance,1.0
2655,7,6,7.51,298,63,Retail,0.8571428571428571
2656,5,5,0.0,158,12,Finance,1.0
2657,9,8,8.6,406,95,Health,0.8888888888888888
2658,5,5,7.49,155,14,Retail,1.0
2659,6,5,0.0,328,6,Finance,0.8333333333333334
2660,10,6,7.01,471,55,Finance,0.6
2661,8,5,4.79,472,28,Finance,0.625
2662,6,6,8.34,255,74,Retail,1.0
2663,11,7,0.0,102,100,Manufacturing,0.6363636363636364
2664,11,8,6.05,277,69,Manufacturing,0.7272727272727273
2665,11,7,5.87,467,15,Manufacturing,0.6363636363636364
2666,6,6,0.0,188,63,Manufacturing,1.0
2667,8,7,0.0,398,49,Manufacturing,0.875
2668,11,5,10.53,414,16,Retail,0.45454545454545453
2669,6,5,6.59,322,34,Finance,0.8333333333333334
2670,5,5,0.0,242,57,Health,1.0
2671,10,7,5.84,456,94,Tech,0.7
2672,9,7,0.0,253,34,Finance,0.7777777777777778
2673,11,7,7.71,283,62,Health,0.6363636363636364
2674,8,8,0.0,483,58,Finance,1.0
2675,9,7,12.3,401,41,Finance,0.7777777777777778
2676,9,8,0.0,201,17,Retail,0.8888888888888888
2677,5,5,0.0,113,9,Health,1.0
2678,5,5,0.0,469,47,Manufacturing,1.0
2679,7,7,0.0,124,38,Finance,1.0
2680,9,8,1.44,494,31,Manufacturing,0.8888888888888888
2681,10,5,0.0,68,88,Manufacturing,0.5
2682,10,5,12.96,204,70,Finance,0.5
2683,7,5,0.0,316,42,Retail,0.7142857142857143
2684,8,6,0.62,331,36,Manufacturing,0.75
2685,6,5,0.0,106,12,Manufacturing,0.8333333333333334
2686,9,8,0.0,405,36,Health,0.8888888888888888
2687,6,5,0.0,189,67,Finance,0.8333333333333334
2688,9,8,0.0,324,17,Finance,0.8888888888888888
2689,7,6,2.91,181,66,Manufacturing,0.8571428571428571
2690,5,5,0.0,282,11,Finance,1.0
2691,7,5,3.97,213,22,Tech,0.7142857142857143
2692,8,5,3.96,135,75,Retail,0.625
2693,5,5,0.0,364,62,Manufacturing,1.0
2694,8,7,0.0,361,60,Health,0.875
2695,6,5,11.76,412,53,Tech,0.8333333333333334
2696,6,6,1.45,237,47,Health,1.0
2697,7,7,1.48,467,100,Finance,1.0
2698,5,5,0.0,178,50,Retail,1.0
2699,5,5,6.6,338,34,Health,1.0
2700,8,5,9.02,454,38,Retail,0.625
2701,11,5,6.61,225,61,Manufacturing,0.45454545454545453
2702,7,7,9.87,169,89,Finance,1.0
2703,9,8,0.0,397,81,Manufacturing,0.8888888888888888
2704,8,7,0.0,270,78,Health,0.875
2705,8,7,5.44,259,35,Finance,0.875
2706,9,6,8.35,301,36,Finance,0.6666666666666666
2707,10,5,0.0,364,63,Manufacturing,0.5
2708,11,8,0.0,186,31,Tech,0.7272727272727273
2709,6,5,0.0,65,91,Retail,0.8333333333333334
2710,6,6,0.0,278,95,Manufacturing,1.0
2711,7,5,8.01,312,35,Retail,0.7142857142857143
2712,11,8,4.13,343,60,Finance,0.7272727272727273
2713,6,5,0.0,151,5,Manufacturing,0.8333333333333334
2714,6,5,0.0,108,47,Tech,0.8333333333333334
2715,7,5,0.0,262,54,Tech,0.7142857142857143
2716,5,5,0.0,164,4,Health,1.0
2717,6,5,4.63,399,47,Health,0.8333333333333334
2718,8,5,14.84,79,93,Tech,0.625
2719,7,5,9.78,63,33,Manufacturing,0.7142857142857143
2720,5,5,0.0,111,45,Health,1.0
2721,8,6,9.29,115,98,Health,0.75
2722,7,6,6.87,198,94,Health,0.8571428571428571
2723,5,5,6.22,253,2,Tech,1.0
2724,10,6,1.6,178,52,Finance,0.6
2725,11,7,1.8,133,92,Tech,0.6363636363636364
2726,9,8,0.0,372,81,Health,0.8888888888888888
2727,8,8,0.0,432,77,Manufacturing,1.0
2728,8,7,0.0,185,48,Health,0.875
2729,6,6,0.0,351,97,Finance,1.0
2730,5,5,1.16,87,9,Tech,1.0
2731,5,5,3.96,421,32,Retail,1.0
2732,5,5,0.0,416,49,Finance,1.0
2733,9,7,0.0,173,72,Tech,0.7777777777777778
2734,10,6,12.09,115,54,Tech,0.6
2735,11,5,15.27,133,94,Retail,0.45454545454545453
2736,6,5,9.7,498,49,Health,0.8333333333333334
2737,7,5,12.67,485,14,Retail,0.7142857142857143
2738,8,5,5.14,482,15,Retail,0.625
2739,10,8,11.34,140,9,Health,0.8
2740,5,5,0.0,183,81,Manufacturing,1.0
2741,10,5,0.49,185,82,Health,0.5
2742,8,8,0.0,238,60,Retail,1.0
2743,5,5,0.0,401,26,Tech,1.0
2744,7,5,0.0,199,61,Tech,0.7142857142857143
2745,8,6,4.83,383,60,Tech,0.75
2746,5,5,5.28,62,88,Tech,1.0
2747,10,8,4.46,421,78,Health,0.8
2748,5,5,0.0,291,19,Finance,1.0
2749,9,8,6.57,201,23,Retail,0.8888888888888888
2750,5,5,2.79,225,70,Retail,1.0
2751,7,7,0.0,265,86,Retail,1.0
2752,6,5,5.65,473,96,Health,0.8333333333333334
2753,8,7,0.0,229,41,Manufacturing,0.875
2754,7,5,0.0,177,58,Manufacturing,0.7142857142857143
